fact_id,recalled,position_pct,category,density,batch_size,compaction_pct,strategy,conv_tokens,experiment
LM_0228,0,56.4,single-session-preference,60,10,25,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,10,25,none,190000,compaction
LM_0232,1,60.1,single-session-assistant,60,10,25,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,10,25,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,10,25,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,10,25,none,190000,compaction
LM_0237,1,67.8,single-session-assistant,60,10,25,none,190000,compaction
LM_0241,1,69.7,single-session-assistant,60,10,25,none,190000,compaction
LM_0244,1,71.4,single-session-assistant,60,10,25,none,190000,compaction
LM_0246,1,73.2,single-session-assistant,60,10,25,none,190000,compaction
LM_0252,1,75.1,single-session-assistant,60,10,25,none,190000,compaction
LM_0256,1,77.0,single-session-assistant,60,10,25,none,190000,compaction
LM_0266,1,77.7,single-session-assistant,60,10,25,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,10,25,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,10,25,none,190000,compaction
LM_0277,1,82.2,single-session-assistant,60,10,25,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,10,25,none,190000,compaction
LM_0293,1,86.1,single-session-user,60,10,25,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,10,25,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,10,25,none,190000,compaction
LM_0306,1,91.5,single-session-user,60,10,25,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,10,25,none,190000,compaction
LM_0309,1,95.4,single-session-user,60,10,25,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,10,25,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,10,25,none,190000,compaction
LM_0319,1,96.6,single-session-user,60,10,25,none,190000,compaction
LM_0325,1,97.0,single-session-user,60,10,25,none,190000,compaction
LM_0330,1,97.4,single-session-user,60,10,25,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,10,25,none,190000,compaction
LM_0341,1,98.0,single-session-user,60,10,25,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,10,25,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,10,25,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,10,25,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,10,25,none,190000,compaction
LM_0124,1,0.3,knowledge-update,60,5,25,none,190000,compaction
LM_0125,1,2.9,knowledge-update,60,5,25,none,190000,compaction
LM_0126,1,5.2,knowledge-update,60,5,25,none,190000,compaction
LM_0127,1,6.3,knowledge-update,60,5,25,none,190000,compaction
LM_0131,1,8.7,knowledge-update,60,5,25,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,5,25,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,5,25,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,5,25,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,5,25,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,5,25,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,5,25,none,190000,compaction
LM_0152,1,24.3,knowledge-update,60,5,25,none,190000,compaction
LM_0164,1,26.6,knowledge-update,60,5,25,none,190000,compaction
LM_0166,1,28.7,knowledge-update,60,5,25,none,190000,compaction
LM_0167,1,31.4,knowledge-update,60,5,25,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,5,25,none,190000,compaction
LM_0182,1,36.0,knowledge-update,60,5,25,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,5,25,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,5,25,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,5,25,none,190000,compaction
LM_0200,0,44.1,single-session-preference,60,5,25,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,5,25,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,5,25,none,190000,compaction
LM_0207,0,49.9,single-session-preference,60,5,25,none,190000,compaction
LM_0221,0,52.4,single-session-preference,60,5,25,none,190000,compaction
LM_0225,0,54.6,single-session-preference,60,5,25,none,190000,compaction
LM_0228,0,56.4,single-session-preference,60,5,25,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,5,25,none,190000,compaction
LM_0232,1,60.1,single-session-assistant,60,5,25,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,5,25,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,5,25,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,5,25,none,190000,compaction
LM_0237,1,67.8,single-session-assistant,60,5,25,none,190000,compaction
LM_0241,1,69.7,single-session-assistant,60,5,25,none,190000,compaction
LM_0244,1,71.4,single-session-assistant,60,5,25,none,190000,compaction
LM_0246,1,73.2,single-session-assistant,60,5,25,none,190000,compaction
LM_0252,1,75.1,single-session-assistant,60,5,25,none,190000,compaction
LM_0256,1,77.0,single-session-assistant,60,5,25,none,190000,compaction
LM_0266,1,77.7,single-session-assistant,60,5,25,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,5,25,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,5,25,none,190000,compaction
LM_0277,1,82.2,single-session-assistant,60,5,25,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,5,25,none,190000,compaction
LM_0293,1,86.1,single-session-user,60,5,25,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,5,25,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,5,25,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,5,25,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,5,25,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,5,25,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,5,25,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,5,25,none,190000,compaction
LM_0319,1,96.6,single-session-user,60,5,25,none,190000,compaction
LM_0325,1,97.0,single-session-user,60,5,25,none,190000,compaction
LM_0330,1,97.4,single-session-user,60,5,25,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,5,25,none,190000,compaction
LM_0341,0,98.0,single-session-user,60,5,25,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,5,25,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,5,25,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,5,25,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,5,25,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,1,50,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,1,50,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,1,50,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,1,50,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,1,50,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,1,50,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,1,50,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,1,50,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,1,50,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,1,50,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,1,50,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,1,50,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,1,50,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,1,50,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,1,50,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,1,50,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,1,50,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,1,50,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,1,50,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,1,50,none,190000,compaction
LM_0200,0,44.1,single-session-preference,60,1,50,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,1,50,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,1,50,none,190000,compaction
LM_0207,0,49.9,single-session-preference,60,1,50,none,190000,compaction
LM_0221,0,52.4,single-session-preference,60,1,50,none,190000,compaction
LM_0225,1,54.6,single-session-preference,60,1,50,none,190000,compaction
LM_0228,0,56.4,single-session-preference,60,1,50,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,1,50,none,190000,compaction
LM_0232,0,60.1,single-session-assistant,60,1,50,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,1,50,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,1,50,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,1,50,none,190000,compaction
LM_0237,0,67.8,single-session-assistant,60,1,50,none,190000,compaction
LM_0241,0,69.7,single-session-assistant,60,1,50,none,190000,compaction
LM_0244,0,71.4,single-session-assistant,60,1,50,none,190000,compaction
LM_0246,1,73.2,single-session-assistant,60,1,50,none,190000,compaction
LM_0252,1,75.1,single-session-assistant,60,1,50,none,190000,compaction
LM_0256,1,77.0,single-session-assistant,60,1,50,none,190000,compaction
LM_0266,0,77.7,single-session-assistant,60,1,50,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,1,50,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,1,50,none,190000,compaction
LM_0277,0,82.2,single-session-assistant,60,1,50,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,1,50,none,190000,compaction
LM_0293,0,86.1,single-session-user,60,1,50,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,1,50,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,1,50,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,1,50,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,1,50,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,1,50,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,1,50,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,1,50,none,190000,compaction
LM_0319,1,96.6,single-session-user,60,1,50,none,190000,compaction
LM_0325,0,97.0,single-session-user,60,1,50,none,190000,compaction
LM_0330,1,97.4,single-session-user,60,1,50,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,1,50,none,190000,compaction
LM_0341,0,98.0,single-session-user,60,1,50,none,190000,compaction
LM_0344,0,98.4,single-session-user,60,1,50,none,190000,compaction
LM_0347,0,98.8,single-session-user,60,1,50,none,190000,compaction
LM_0348,0,99.2,single-session-user,60,1,50,none,190000,compaction
LM_0349,0,99.6,single-session-user,60,1,50,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,10,50,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,10,50,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,10,50,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,10,50,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,10,50,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,10,50,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,10,50,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,10,50,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,10,50,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,10,50,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,10,50,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,10,50,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,10,50,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,10,50,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,10,50,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,10,50,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,10,50,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,10,50,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,10,50,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,10,50,none,190000,compaction
LM_0200,0,44.1,single-session-preference,60,10,50,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,10,50,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,10,50,none,190000,compaction
LM_0207,0,49.9,single-session-preference,60,10,50,none,190000,compaction
LM_0221,1,52.4,single-session-preference,60,10,50,none,190000,compaction
LM_0225,1,54.6,single-session-preference,60,10,50,none,190000,compaction
LM_0228,0,56.4,single-session-preference,60,10,50,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,10,50,none,190000,compaction
LM_0232,1,60.1,single-session-assistant,60,10,50,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,10,50,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,10,50,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,10,50,none,190000,compaction
LM_0237,0,67.8,single-session-assistant,60,10,50,none,190000,compaction
LM_0241,1,69.7,single-session-assistant,60,10,50,none,190000,compaction
LM_0244,1,71.4,single-session-assistant,60,10,50,none,190000,compaction
LM_0246,1,73.2,single-session-assistant,60,10,50,none,190000,compaction
LM_0252,1,75.1,single-session-assistant,60,10,50,none,190000,compaction
LM_0256,1,77.0,single-session-assistant,60,10,50,none,190000,compaction
LM_0266,1,77.7,single-session-assistant,60,10,50,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,10,50,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,10,50,none,190000,compaction
LM_0277,1,82.2,single-session-assistant,60,10,50,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,10,50,none,190000,compaction
LM_0293,0,86.1,single-session-user,60,10,50,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,10,50,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,10,50,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,10,50,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,10,50,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,10,50,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,10,50,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,10,50,none,190000,compaction
LM_0319,1,96.6,single-session-user,60,10,50,none,190000,compaction
LM_0325,1,97.0,single-session-user,60,10,50,none,190000,compaction
LM_0330,1,97.4,single-session-user,60,10,50,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,10,50,none,190000,compaction
LM_0341,0,98.0,single-session-user,60,10,50,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,10,50,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,10,50,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,10,50,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,10,50,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,5,50,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,5,50,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,5,50,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,5,50,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,5,50,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,5,50,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,5,50,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,5,50,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,5,50,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,5,50,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,5,50,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,5,50,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,5,50,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,5,50,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,5,50,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,5,50,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,5,50,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,5,50,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,5,50,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,5,50,none,190000,compaction
LM_0200,1,44.1,single-session-preference,60,5,50,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,5,50,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,5,50,none,190000,compaction
LM_0207,1,49.9,single-session-preference,60,5,50,none,190000,compaction
LM_0221,1,52.4,single-session-preference,60,5,50,none,190000,compaction
LM_0225,1,54.6,single-session-preference,60,5,50,none,190000,compaction
LM_0228,0,56.4,single-session-preference,60,5,50,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,5,50,none,190000,compaction
LM_0232,1,60.1,single-session-assistant,60,5,50,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,5,50,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,5,50,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,5,50,none,190000,compaction
LM_0237,0,67.8,single-session-assistant,60,5,50,none,190000,compaction
LM_0241,0,69.7,single-session-assistant,60,5,50,none,190000,compaction
LM_0244,1,71.4,single-session-assistant,60,5,50,none,190000,compaction
LM_0246,1,73.2,single-session-assistant,60,5,50,none,190000,compaction
LM_0252,1,75.1,single-session-assistant,60,5,50,none,190000,compaction
LM_0256,1,77.0,single-session-assistant,60,5,50,none,190000,compaction
LM_0266,1,77.7,single-session-assistant,60,5,50,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,5,50,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,5,50,none,190000,compaction
LM_0277,1,82.2,single-session-assistant,60,5,50,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,5,50,none,190000,compaction
LM_0293,0,86.1,single-session-user,60,5,50,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,5,50,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,5,50,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,5,50,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,5,50,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,5,50,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,5,50,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,5,50,none,190000,compaction
LM_0319,1,96.6,single-session-user,60,5,50,none,190000,compaction
LM_0325,1,97.0,single-session-user,60,5,50,none,190000,compaction
LM_0330,1,97.4,single-session-user,60,5,50,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,5,50,none,190000,compaction
LM_0341,0,98.0,single-session-user,60,5,50,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,5,50,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,5,50,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,5,50,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,5,50,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,1,98,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,1,98,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,1,98,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,1,98,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,1,98,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,1,98,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,1,98,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,1,98,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,1,98,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,1,98,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,1,98,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,1,98,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,1,98,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,1,98,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,1,98,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,1,98,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,1,98,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,1,98,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,1,98,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,1,98,none,190000,compaction
LM_0200,1,44.1,single-session-preference,60,1,98,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,1,98,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,1,98,none,190000,compaction
LM_0207,0,49.9,single-session-preference,60,1,98,none,190000,compaction
LM_0221,0,52.4,single-session-preference,60,1,98,none,190000,compaction
LM_0225,0,54.6,single-session-preference,60,1,98,none,190000,compaction
LM_0228,1,56.4,single-session-preference,60,1,98,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,1,98,none,190000,compaction
LM_0232,0,60.1,single-session-assistant,60,1,98,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,1,98,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,1,98,none,190000,compaction
LM_0235,1,65.9,single-session-assistant,60,1,98,none,190000,compaction
LM_0237,0,67.8,single-session-assistant,60,1,98,none,190000,compaction
LM_0241,1,69.7,single-session-assistant,60,1,98,none,190000,compaction
LM_0244,0,71.4,single-session-assistant,60,1,98,none,190000,compaction
LM_0246,0,73.2,single-session-assistant,60,1,98,none,190000,compaction
LM_0252,0,75.1,single-session-assistant,60,1,98,none,190000,compaction
LM_0256,0,77.0,single-session-assistant,60,1,98,none,190000,compaction
LM_0266,0,77.7,single-session-assistant,60,1,98,none,190000,compaction
LM_0267,1,79.5,single-session-assistant,60,1,98,none,190000,compaction
LM_0275,1,80.8,single-session-assistant,60,1,98,none,190000,compaction
LM_0277,0,82.2,single-session-assistant,60,1,98,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,1,98,none,190000,compaction
LM_0293,0,86.1,single-session-user,60,1,98,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,1,98,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,1,98,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,1,98,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,1,98,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,1,98,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,1,98,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,1,98,none,190000,compaction
LM_0319,0,96.6,single-session-user,60,1,98,none,190000,compaction
LM_0325,0,97.0,single-session-user,60,1,98,none,190000,compaction
LM_0330,0,97.4,single-session-user,60,1,98,none,190000,compaction
LM_0331,0,97.8,single-session-user,60,1,98,none,190000,compaction
LM_0341,0,98.0,single-session-user,60,1,98,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,1,98,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,1,98,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,1,98,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,1,98,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,10,98,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,10,98,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,10,98,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,10,98,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,10,98,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,10,98,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,10,98,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,10,98,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,10,98,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,10,98,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,10,98,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,10,98,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,10,98,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,10,98,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,10,98,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,10,98,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,10,98,none,190000,compaction
LM_0183,0,38.2,knowledge-update,60,10,98,none,190000,compaction
LM_0188,0,39.6,knowledge-update,60,10,98,none,190000,compaction
LM_0194,0,42.1,knowledge-update,60,10,98,none,190000,compaction
LM_0200,0,44.1,single-session-preference,60,10,98,none,190000,compaction
LM_0203,0,46.2,single-session-preference,60,10,98,none,190000,compaction
LM_0206,0,47.9,single-session-preference,60,10,98,none,190000,compaction
LM_0207,0,49.9,single-session-preference,60,10,98,none,190000,compaction
LM_0221,0,52.4,single-session-preference,60,10,98,none,190000,compaction
LM_0225,0,54.6,single-session-preference,60,10,98,none,190000,compaction
LM_0228,0,56.4,single-session-preference,60,10,98,none,190000,compaction
LM_0231,0,58.1,single-session-assistant,60,10,98,none,190000,compaction
LM_0232,0,60.1,single-session-assistant,60,10,98,none,190000,compaction
LM_0233,0,61.9,single-session-assistant,60,10,98,none,190000,compaction
LM_0234,0,63.9,single-session-assistant,60,10,98,none,190000,compaction
LM_0235,0,65.9,single-session-assistant,60,10,98,none,190000,compaction
LM_0237,0,67.8,single-session-assistant,60,10,98,none,190000,compaction
LM_0241,0,69.7,single-session-assistant,60,10,98,none,190000,compaction
LM_0244,0,71.4,single-session-assistant,60,10,98,none,190000,compaction
LM_0246,0,73.2,single-session-assistant,60,10,98,none,190000,compaction
LM_0252,0,75.1,single-session-assistant,60,10,98,none,190000,compaction
LM_0256,0,77.0,single-session-assistant,60,10,98,none,190000,compaction
LM_0266,0,77.7,single-session-assistant,60,10,98,none,190000,compaction
LM_0267,0,79.5,single-session-assistant,60,10,98,none,190000,compaction
LM_0275,0,80.8,single-session-assistant,60,10,98,none,190000,compaction
LM_0277,0,82.2,single-session-assistant,60,10,98,none,190000,compaction
LM_0292,0,84.1,single-session-user,60,10,98,none,190000,compaction
LM_0293,0,86.1,single-session-user,60,10,98,none,190000,compaction
LM_0296,0,88.1,single-session-user,60,10,98,none,190000,compaction
LM_0304,0,89.2,single-session-user,60,10,98,none,190000,compaction
LM_0306,0,91.5,single-session-user,60,10,98,none,190000,compaction
LM_0307,0,93.4,single-session-user,60,10,98,none,190000,compaction
LM_0309,0,95.4,single-session-user,60,10,98,none,190000,compaction
LM_0313,0,95.8,single-session-user,60,10,98,none,190000,compaction
LM_0318,0,96.2,single-session-user,60,10,98,none,190000,compaction
LM_0319,0,96.6,single-session-user,60,10,98,none,190000,compaction
LM_0325,0,97.0,single-session-user,60,10,98,none,190000,compaction
LM_0330,0,97.4,single-session-user,60,10,98,none,190000,compaction
LM_0331,1,97.8,single-session-user,60,10,98,none,190000,compaction
LM_0341,1,98.0,single-session-user,60,10,98,none,190000,compaction
LM_0344,1,98.4,single-session-user,60,10,98,none,190000,compaction
LM_0347,1,98.8,single-session-user,60,10,98,none,190000,compaction
LM_0348,1,99.2,single-session-user,60,10,98,none,190000,compaction
LM_0349,1,99.6,single-session-user,60,10,98,none,190000,compaction
LM_0124,0,0.3,knowledge-update,60,5,98,none,190000,compaction
LM_0125,0,2.9,knowledge-update,60,5,98,none,190000,compaction
LM_0126,0,5.2,knowledge-update,60,5,98,none,190000,compaction
LM_0127,0,6.3,knowledge-update,60,5,98,none,190000,compaction
LM_0131,0,8.7,knowledge-update,60,5,98,none,190000,compaction
LM_0132,0,11.3,knowledge-update,60,5,98,none,190000,compaction
LM_0134,0,13.4,knowledge-update,60,5,98,none,190000,compaction
LM_0137,0,15.6,knowledge-update,60,5,98,none,190000,compaction
LM_0143,0,17.7,knowledge-update,60,5,98,none,190000,compaction
LM_0149,0,19.7,knowledge-update,60,5,98,none,190000,compaction
LM_0151,0,22.0,knowledge-update,60,5,98,none,190000,compaction
LM_0152,0,24.3,knowledge-update,60,5,98,none,190000,compaction
LM_0164,0,26.6,knowledge-update,60,5,98,none,190000,compaction
LM_0166,0,28.7,knowledge-update,60,5,98,none,190000,compaction
LM_0167,0,31.4,knowledge-update,60,5,98,none,190000,compaction
LM_0174,0,33.6,knowledge-update,60,5,98,none,190000,compaction
LM_0182,0,36.0,knowledge-update,60,5,98,none,190000,compaction
